alpha,beta_logM,residual_sd
0.28524547082807267,-0.18166228361041556,0.30366401543737476
0.2535539457556416,-0.17117229843120668,0.2892171490874387
0.20731910294008082,-0.15399921622581703,0.26797418180894106
0.24921089627378884,-0.16535687300141255,0.2821772953169845
0.2858880230369764,-0.17789166181808896,0.2838313950819296
0.24269160045226684,-0.16804655924115738,0.3177436510438932
0.24056301503449284,-0.16676589759775773,0.2690899866058095
0.1420718066294989,-0.15031770436983494,0.31806777240456086
0.3130258183827078,-0.18652736775219236,0.27599552153839896
0.2808594070689235,-0.17511665856967087,0.3118010716177632
0.20357542578484208,-0.15728138129514135,0.26582830706973926
0.22887070950881763,-0.16729013675748003,0.28274828721220474
0.16011449982841078,-0.14989972654327594,0.3002250441399313
0.28033825784146604,-0.18524548556865725,0.3112239960781725
0.22928988315846147,-0.16587573183900856,0.29060318658373036
0.2610579531416061,-0.16812942515414583,0.2733905591146169
0.3296630778049501,-0.19008912877452788,0.2842108608388301
0.20952383317524875,-0.15254750274367895,0.2813302502442977
0.17283268510685187,-0.15013271153334212,0.2792005793437658
0.3129146008386976,-0.1812480092306289,0.2916963912946611
0.21530068406106728,-0.15828467432667212,0.278553919112371
0.2584692361490858,-0.17546666553476808,0.27936221797099414
0.22402769145655016,-0.16820528818285385,0.2789164157018657
0.28819535067248914,-0.1815514924075843,0.3072155196329828
0.20864438346379988,-0.14259295857925822,0.3104744704900597
0.2480518116271309,-0.1697219078970068,0.2726193159034144
0.2088102677937429,-0.15238765076443783,0.25964483206755395
0.24120594889030905,-0.16837061978376308,0.30862902200532794
0.1952490293686104,-0.14879722212102264,0.2854774639524625
0.14354621250737595,-0.13872452124333845,0.2994691790262764
0.22085755959298276,-0.16641971041402134,0.27656051275999227
0.24916439838170984,-0.1688606985312754,0.3108138580037274
0.251390368765804,-0.15125418085945166,0.29089059973532866
0.2932373373777389,-0.17521073750579086,0.3085598761043481
0.3020992516947493,-0.18268717346940544,0.2839320361109649
0.2133030775851298,-0.16026937264976274,0.2784959423886624
0.22367490961401232,-0.1512390386222897,0.27928722997063277
0.14465467708485474,-0.15185021408133967,0.3037448232032893
0.17313308832602572,-0.15105876793808917,0.3000242907650742
0.25806071186426693,-0.17454472107108016,0.2827801316322071
0.1650031204132586,-0.15227976871968882,0.29403935492499894
0.27657564703284765,-0.18228884940863452,0.2991154368562074
0.18213338913110758,-0.15128754960552018,0.3323917246166101
0.20873456489774844,-0.15506024882070815,0.29754008288063694
0.2597563599672028,-0.1883074762683102,0.32785530698182963
0.2449148029682651,-0.1762400201521807,0.2694478468057185
0.32561761624052415,-0.18890497039461546,0.29647117690630814
0.17069584194942655,-0.1618324181998699,0.2794646615176322
0.20188137597106848,-0.1512967103578735,0.26563515591656034
0.24627101289138909,-0.15998845444060628,0.30228692905140425
0.28867130990574263,-0.1776855529480534,0.29269134219882775
0.2435357960597837,-0.15756372035764055,0.3446423711395538
0.250307945338528,-0.18040897129984457,0.2819596907419183
0.24455469259305498,-0.17464033324216172,0.29410214562115705
0.2060217834782615,-0.14956987372273017,0.32860810651768707
0.2728775105793029,-0.1744147304365341,0.3008875432235464
0.2896535474195722,-0.18313089468057675,0.28703613822562013
0.22301632360724827,-0.16470207938303674,0.2908916507416967
0.17950607960958503,-0.15495626598421058,0.2949416621405643
0.27292420338934986,-0.1755642053434236,0.2655083571673782
0.20204195272495715,-0.15917877807428607,0.28987878059064015
0.21905851495039066,-0.16152132734705157,0.28610787551778594
0.30270466915613786,-0.18144344758905584,0.2836806699304704
